step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,auxiliary_applied_update_norm,auxiliary_gradient_component_norm,auxiliary_decay_component_norm,auxiliary_applied_update_rms,auxiliary_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
0,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.186100482940674,0.007571801543235779,5.174230575561523,0.008390200324356556,0.5578793749446049,nan,nan,6.175756931304932,nan,nan,nan,nan,nan,0,0,0,,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan
100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.16388456523418427,0.9561357498168945,38.97868347167969,0.00022373867977876216,19.2417640829226,63.96358085476588,114.21305138533616,6.584817409515381,0.15703296666508965,0.019140135934919065,0.1909179538488388,0.8239201932394989,0.01099781971424818,0,0,0,,0.7736373998150698,0.8239197043668437,0.1915352215996466,0.0017447646915562216,63.96358085476588,0.13717821280209963,0.07351537139960661,0.11432885343538951,0.0011209525383296306,114.21305138533616,0.014969206105291013,0.014895492494105976,0.001646572869080376,0.00012446709730629923,6.584816545676964
200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00393657898530364,0.9997389316558838,46.42552947998047,0.0011186933843418956,76.81785983289592,74.06901503118777,103.43692760942415,6.4306440353393555,0.13348478773554068,0.03565933200150511,0.1354527622461319,0.8968575211786433,0.017130795866250992,0,0,0,,0.8518008857717457,0.8968570266929754,0.22199306348441694,0.0019210448074073402,74.06901503118777,0.10407112501289983,0.016040177149067893,0.10353975640019672,0.0008504177840421961,103.43692760942415,0.0028782554198715734,0.0024731407691647614,0.0016080302906097067,2.3932337820568317e-05,6.430643526972547
300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0022098745685070753,0.9997389316558838,44.59987258911133,0.0015661707147955894,128.01062787498813,77.40766400156707,93.6205617431545,6.281240463256836,0.18803652682968058,0.07556817019015362,0.17082326114177704,0.8886626838989602,0.015154784545302391,0,0,0,,0.8653591576298264,0.8886624882019328,0.23229299357326647,0.0019516224320440942,77.40766400156707,0.09565476152793025,0.020511501973638692,0.09371398964303551,0.0007816434224342639,93.6205617431545,0.0033027730480199545,0.002955636721186789,0.0015706790115854702,2.7462149392359532e-05,6.2812398148395365
400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.000988291809335351,1.0,44.18014907836914,0.0012305626878514886,174.57993429200724,80.50052859191653,84.72525243704708,6.1338677406311035,0.22094812601256214,0.09477050589748318,0.1118788793683052,0.869581496561373,0.013604204170405865,0,0,0,,0.8434599921985688,0.8695813220071902,0.24157285586758165,0.001902233802916107,80.50052859191653,0.08764757230225177,0.022985954231105533,0.0848098294328636,0.0007162126305900902,84.72525243704708,0.0027778876282539785,0.0023654475910002003,0.001533831558125473,2.3097792047210976e-05,6.13386826312833
500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0014657604042440653,0.9997389316558838,42.329139709472656,0.0015661707147955894,218.27850887493696,82.08079465190515,76.67264191569785,5.99019193649292,0.036960917563269434,0.016317105238745664,0.02625294215977192,0.8970382936567133,0.014793273992836475,0,0,0,,0.8480363926606808,0.8970377258955198,0.24607715902549365,0.0019125548421298564,82.08079465190515,0.07738031047960109,0.010267141079861656,0.07674933738915288,0.0006323136427938368,76.67264191569785,0.0018610425178227667,0.0012157917262302534,0.0014979005560160782,1.547433835353042e-05,5.990190692428958
600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0014368064003065228,1.0,43.89613723754883,0.0011186933843418956,268.4312713328982,86.21084394774412,69.38392475897919,5.848624229431152,0.08221382734627906,0.027940102139393158,0.13193753361701965,0.8631494351712741,0.013723723590373993,0,0,0,,0.8638431402950073,0.863149451775229,0.25901531090178925,0.0019482033968239616,86.21084394774412,0.0754832695402005,0.02857240249750896,0.06945378670396038,0.0006168119620757472,69.38392475897919,0.0043811269519182855,0.004150800673515059,0.0014625066256880985,3.6428528727580257e-05,5.848624886766783
700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.434712562011555e-05,1.0,47.072166442871094,0.0015661707147955894,310.421688041999,90.83370295611523,62.797207478721674,5.712226390838623,0.0002920568581839641,0.00012184777099206074,0.00050530576845631,0.8910611010253616,0.01322227343916893,0,0,0,,0.7601027070518556,0.8910600382181862,0.27170651855762534,0.001714240244250594,90.83370295611523,0.06280520375954915,0.00037937546021194797,0.06286001156044212,0.0005132130761620385,62.797207478721674,0.001409850148727287,8.283490217226723e-05,0.0014284086298985055,1.1722729610016831e-05,5.712226951289188
800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0004766054917126894,1.0,47.90388870239258,0.003132341429591179,357.1024879999459,95.46383345313723,56.832012427160386,5.579862117767334,0.004893647396237536,0.002326257051382385,0.008821452036499977,0.8914222774049747,0.01568109169602394,0,0,0,,0.8378254282702183,0.8914217032647005,0.2863244232102374,0.0018895263146317346,95.46383345313723,0.057003115275921376,0.007496857071464612,0.056888521190959655,0.00046580127744791995,56.832012427160386,0.001776906299977086,0.0012616271778480678,0.0013952802052981748,1.4774756108491997e-05,5.5798622545085665
900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00021308600844349712,1.0,42.68098449707031,0.003467949340119958,413.3200196250109,95.8634914627826,51.43662619140563,5.448458671569824,0.01596060534728888,0.006241797382288252,0.0299121905118227,0.8750899789628734,0.01412621233612299,0,0,0,,0.8225026509451235,0.8750895095618151,0.2875455207896587,0.001854969245829484,95.8634914627826,0.052989660713742844,0.012244179277956803,0.05148818042026355,0.000433005310894288,51.43662619140563,0.0017127226483362426,0.0011016360950526823,0.0013624426808600456,1.424107698362306e-05,5.44845846126345
