step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
2700,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,5.202316761016846,0.01827676221728325,5.9309468269348145,0.0066002910025417805,301.150534083994,114.05666563004158,8.3282105281722,0.5770218372344971,19.766724871054443,5.29569234039504,45.43048858642578,1.852886301311227,0.01666579768061638,0,0,0,
2800,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.489378452301025,0.04412532597780228,5.830073833465576,0.003132341429591179,312.2730812919908,112.30169505042372,7.541322242660565,0.5089869499206543,6.3977853331927195,4.8159978023466845,20.04186248779297,1.7794495996672766,0.017555104568600655,0,0,0,
2900,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.000453948974609,0.09086161851882935,6.852813243865967,0.0016780400183051825,323.3908139999985,111.42107195474343,6.83948979137177,0.4632977545261383,9.67561651855492,5.685232485993213,45.66454315185547,1.8586184357811213,0.01799280196428299,0,0,0,
3000,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.2850160598754883,0.26344648003578186,9.950589179992676,0.0019017787417396903,334.52235462499084,107.35793526990213,6.301762373186819,0.4397890269756317,14.866107810315693,10.764488784888565,61.753318786621094,1.7979483337769278,0.016601987183094025,0,0,0,
3100,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.420876502990723,0.11671018600463867,8.886438369750977,0.003915426786988974,345.6736912089982,108.55043788253252,5.8143724967211545,0.4295015037059784,10.721880976986176,16.754198792644107,37.108280181884766,1.5680586188123782,0.015902861952781677,0,0,0,
3200,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.701810836791992,0.03289817273616791,5.690985679626465,0.003915426786988974,356.83622029199614,112.87684633186326,5.333149824559288,0.40507298707962036,15.895409659006491,25.531529969262206,21.620769500732422,1.8003646271427094,0.017013387754559517,0,0,0,
3300,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.826922416687012,0.02819843403995037,5.687773704528809,0.005817205645143986,367.9641696250037,106.98828981514478,4.925264365590117,0.38135895133018494,13.463854905592378,38.32509090825535,30.329139709472656,1.6780726119783802,0.018299484625458717,0,0,0,
3400,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.793947219848633,0.019321149215102196,5.23517370223999,0.006152813322842121,379.12276841700077,103.47117390402296,4.529403677676987,0.41210421919822693,12.605286507964331,12.342430812370152,15.970598220825195,1.7447618765817272,0.01729835756123066,0,0,0,
3500,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.591379165649414,0.04203655198216438,5.655875205993652,0.0035798188764601946,390.25860679199104,108.00790182337423,4.193708746624956,0.3800082206726074,25.446083433339464,43.22730657373653,23.95661163330078,1.729554201062571,0.018713699653744698,0,0,0,
3600,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.674356460571289,0.026631854474544525,5.697930812835693,0.0038035574834793806,401.3770028339932,105.97850794197058,3.867461328521928,0.3638407289981842,5.157739498906374,8.017618604614867,34.482330322265625,1.6173425817472942,0.018512731418013573,0,0,0,
3700,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.174222946166992,0.09190600365400314,7.153061389923096,0.003132341429591179,412.5262577090034,107.56496774697298,3.607064655104621,0.35110628604888916,8.042522294268574,22.548581460723597,43.01545715332031,1.697078741724165,0.01530369371175766,0,0,0,
3800,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.982536315917969,0.02845953032374382,5.86695671081543,0.006040944252163172,423.69520729199576,96.99883303325066,3.4559256161207177,0.3367460370063782,12.690104220113207,10.271471730736106,87.23661804199219,1.288735222483266,0.0154977822676301,0,0,0,
3900,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.645112991333008,0.02898172289133072,5.611657619476318,0.004922250751405954,434.8306472499971,97.95230803187853,3.227129074622309,0.3313716948032379,5.951114924056821,3.303718777912603,46.885398864746094,1.5606412111814292,0.017094122245907784,0,0,0,
4000,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.4312744140625,0.040992166846990585,5.622809886932373,0.004362904001027346,445.95467770899995,99.2849301327517,3.0471617752355886,0.32144635915756226,6917.007082196437,18518.587672316164,32.93449783325195,1.0184501166783384,0.015361364930868149,0,0,0,
4100,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.750850200653076,0.03159268945455551,5.7499542236328125,0.005929074715822935,457.09589629199763,94.51951321756033,2.9680321856459724,0.31510937213897705,7.115660487667145,4.786788052388679,78.06737518310547,1.5149899736273742,0.015895642340183258,0,0,0,
4200,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.404415130615234,0.043864231556653976,5.853745937347412,0.0036916881799697876,468.2471563750005,101.02467652332467,2.736107786404622,0.32547426223754883,5.641317160639532,11.470015535991195,29.686870574951172,1.6599521053118695,0.019873086363077164,0,0,0,
4300,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.770309925079346,0.016971278935670853,4.977850914001465,0.004922250751405954,479.44964354200056,92.24131333950834,2.663034904621092,0.3647923469543457,2.78637247960201,4.3017927659558985,14.020551681518555,1.4716958428213271,0.016208171844482422,0,0,0,
4400,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.419025421142578,0.0370757170021534,5.759352684020996,0.003244210733100772,490.5694277500006,101.91067772338096,2.467692930599843,0.3559032678604126,3.1168984108000974,8.333483295010646,17.563343048095703,1.776659417790204,0.017748773097991943,0,0,0,
4500,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.9672789573669434,0.07597911357879639,6.772012233734131,0.0011186933843418956,501.6897688339959,102.90804434618295,2.3342897962288514,0.33999019861221313,4.575356367809969,14.353539754119792,26.21441078186035,1.7923556470426594,0.015966463834047318,0,0,0,
4600,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.556331157684326,0.16005222499370575,8.262011528015137,0.0013424319913610816,512.8989960000035,102.98862193618922,2.3471607793565585,0.325998455286026,18.297546853658325,67.8911392098824,38.75003433227539,1.4128916942557945,0.013693330809473991,0,0,0,
4700,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,1.6181730031967163,0.5691906213760376,12.806790351867676,0.0035798188764601946,524.0806184590037,104.54681289765722,2.3210872058369576,0.32699230313301086,10.850405409243185,31.50603871885687,43.385616302490234,1.7665004163014573,0.016073865815997124,0,0,0,
4800,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.5857503414154053,0.8242819905281067,17.654138565063477,0.009732631966471672,535.2072734999965,97.26615234652725,2.397157316111051,0.3294579088687897,9.489405414526486,26.852976936356598,33.579158782958984,1.4742013375130587,0.017855824902653694,0,0,0,
4900,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,1.7374862432479858,0.5942558646202087,16.932971954345703,0.019017787650227547,546.341672124996,100.03633504000378,2.3723522632395384,0.3371944725513458,30.364813823173417,147.12387048398887,50.43207931518555,1.3480829401529573,0.014709868468344212,0,0,0,
5000,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.530107855796814,0.8704960942268372,27.550323486328125,0.03893052786588669,557.4706839169958,103.34358381779202,2.4569923596509824,0.3299058675765991,9.957860897406224,30.47235567245197,42.727596282958984,1.7262657811023956,0.01718691736459732,0,0,0,
5100,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,6.601483345031738,0.216187983751297,17.862247467041016,0.01991274207830429,568.6111605000042,98.94044225731383,2.5323169031075508,0.3184652626514435,97.47618956723167,486.04940848791705,178.176513671875,1.100114741394798,0.012831458821892738,0,0,0,
5200,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,6.982255458831787,0.010966057889163494,7.240515232086182,0.008502069860696793,579.7505695419968,98.62778836630726,2.5165904292738395,0.3124627470970154,36.983756743594135,15.20398872759385,258.8467712402344,1.3808112741382728,0.016347691416740417,0,0,0,
5300,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.733434677124023,0.02140992134809494,5.209728717803955,0.005369727965444326,590.953206249993,103.57845347506567,2.3714405538739256,0.3425562381744385,4.664175314591263,5.7998534077433765,18.078205108642578,1.613526098818908,0.015954414382576942,0,0,0,
5400,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.520613193511963,0.03185378760099411,5.680678844451904,0.004474773537367582,602.1207697089994,102.900106117472,2.226788643515964,0.3288242220878601,4.782138868343447,8.244158556533849,25.62053680419922,1.563532154635287,0.015950918197631836,0,0,0,
5500,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.033133029937744,0.07702349871397018,6.126762866973877,0.003915426786988974,613.3059092920012,100.67193145167562,2.200080986535227,0.3034881353378296,9.753570904224025,28.254263974354714,19.474889755249023,1.7288602867740346,0.01640928164124489,0,0,0,
5600,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,2.1928904056549072,0.4216710329055786,10.945666313171387,0.003356080036610365,624.4192634589999,103.89593952282867,2.1496385912891536,0.30301356315612793,6.3338975677112375,14.817488508831277,31.869586944580078,1.640449031876216,0.015006580390036106,0,0,0,
5700,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.7961829900741577,0.797650158405304,22.34530258178711,0.007607114966958761,635.5104355840012,104.20891331923298,2.1106834333982607,0.32230475544929504,11.460622381490301,34.54861985409583,43.67025375366211,1.7331830347201564,0.016047099605202675,0,0,0,
5800,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.7698254585266113,0.17075717449188232,8.61054801940918,0.005817205645143986,646.6568734169996,101.3261085887855,2.184121453060746,0.3032257854938507,7.585669544616363,17.10946483791146,37.99837875366211,1.375347526586007,0.012793985195457935,0,0,0,
5900,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.272555828094482,0.10208877176046371,6.598924160003662,0.0055934670381248,657.7886426250043,103.19811573454997,2.2860246069897108,0.25613030791282654,18.607247922364806,40.878656670660384,30.03484535217285,1.521620221684335,0.016240527853369713,0,0,0,
6000,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,2.106058120727539,0.4694516956806183,10.251124382019043,0.01185814943164587,668.9244306250039,108.31098591856566,2.2112845426083676,0.25002166628837585,7.183659495266159,24.65747704791442,38.83372116088867,1.5273977449063565,0.015244969166815281,0,0,0,
6100,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,5.015258312225342,0.04569190740585327,6.28824520111084,0.009397024288773537,680.0511264169909,99.32283317516482,2.2916368513343413,0.24015900492668152,31.770450902289994,18.48813574138606,124.74797821044922,1.169005364954332,0.015050248242914677,0,0,0,
6200,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,6.697538375854492,0.020626632496714592,7.568459510803223,0.006935898680239916,691.2758807089995,94.09232828582304,2.2432057041233757,0.2309430092573166,36.406816790316505,30.832266562777047,266.8815002441406,1.219042214121333,0.014243550598621368,0,0,0,
6300,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.648552894592285,0.020104438066482544,5.134518146514893,0.005817205645143986,702.4310357089998,104.17489087147952,2.0633401003098224,0.33532413840293884,2.3189578405585602,6.299715799045116,9.03641414642334,1.7430033056171572,0.015844276174902916,0,0,0,
6400,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.003299713134766,0.08120104670524597,6.964914321899414,0.0016780400183051825,713.5618004999997,106.28375230157884,1.9140008108677955,0.318949431180954,5.462246508043649,12.934530691115038,23.545808792114258,1.8127837711908636,0.018551480025053024,0,0,0,
6500,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,2.597038745880127,0.30548304319381714,9.213998794555664,0.0008949547191150486,724.6967855840048,106.9490526840076,1.8745220447726598,0.3014128506183624,6.768520234629886,22.477007842076258,35.34923553466797,1.7901306673106179,0.016133606433868408,0,0,0,
6600,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,1.7832340002059937,0.5532637238502502,14.573734283447266,0.0017899094382300973,735.8396681669983,106.7118702934596,1.834222834391755,0.32165977358818054,8.518180606105314,27.550006152502434,35.269996643066406,1.6016789065919963,0.01559321116656065,0,0,0,
6700,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.913665771484375,0.013315927237272263,5.278414726257324,0.007159637752920389,746.9262044170027,99.84359727565904,1.9670058233000376,0.30874496698379517,6.517005082212299,4.247153194473872,29.579238891601562,1.5256268545761484,0.01873697154223919,0,0,0,
6800,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.506106376647949,0.04308094084262848,5.848168849945068,0.002908602822571993,758.075639333998,108.22219491139735,1.8145595814138522,0.2735440731048584,9.292869532261886,42.50439428311902,30.305713653564453,1.6814524891048699,0.018070317804813385,0,0,0,
6900,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.2002854347229004,0.26501306891441345,7.827291011810303,0.009061416611075401,769.1910361670016,103.29330674874062,1.7721669748703592,0.2651122510433197,5.546261138901117,21.26605613107374,27.697357177734375,1.707133429161694,0.015538803301751614,0,0,0,
7000,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.5520260334014893,0.18433420360088348,7.754485130310059,0.003467949340119958,780.3041947919992,96.38967284936975,1.9197906317855848,0.24206246435642242,95.30472803670385,842.0362357540977,31.32012367248535,1.4841736018730582,0.013216434977948666,0,0,0,
7100,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.130557060241699,0.08511749655008316,6.418466091156006,0.002237386768683791,791.4546175419964,100.47552234593262,2.02581788037274,0.20799538493156433,7.3346843185781125,13.746199246762368,33.02054214477539,1.7460549256540296,0.017739983275532722,0,0,0,
7200,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.484121322631836,0.1801566630601883,7.262887001037598,0.003244210733100772,802.5683607919927,102.7812351785131,2.0568673950483483,0.21225443482398987,8.165842418615664,29.244677435380616,35.63019943237305,1.753601064028752,0.014188944362103939,0,0,0,
7300,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.856348752975464,0.12584856152534485,7.211309909820557,0.0016780400183051825,813.683121583992,99.3062289330893,2.0453334789178155,0.2099740356206894,9.894372951371098,32.5767316002045,39.861610412597656,1.2812054412701,0.014363457448780537,0,0,0,
7400,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.477834701538086,0.07885117828845978,6.966938495635986,0.00402729632332921,824.835873834003,95.61170291447664,2.1413898204098842,0.21362698078155518,14.700964686792892,12.020954898829695,80.89805603027344,1.4536215606997074,0.013927143067121506,0,0,0,
7500,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.5998330116271973,0.1788511723279953,8.312475204467773,0.00514598935842514,836.0032955420029,100.95999321464654,2.082669204736832,0.21797697246074677,11.74744802151615,36.26694922292919,41.30576705932617,1.1427884053542439,0.013140099123120308,0,0,0,
7600,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,5.594407558441162,0.02167101763188839,6.521860599517822,0.0074952454306185246,847.1387646670046,94.3298960148804,2.1871525789244775,0.19059495627880096,33.847859489737004,21.32068157826878,183.27316284179688,1.4224337345155849,0.01549912616610527,0,0,0,
7700,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.352772235870361,0.05248041823506355,5.7478766441345215,0.002684863982722163,858.2627651249932,102.43074124477874,2.0817319764417728,0.20354941487312317,6.028218447402363,19.72350025885821,19.931791305541992,1.7003502981240772,0.015774888917803764,0,0,0,
7800,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.7882297039031982,0.13524803519248962,7.474766254425049,0.003244210733100772,869.390808666998,100.04651189873569,1.9870542091891483,0.1989826261997223,8.83609779825438,14.743365319068905,41.93839645385742,1.5740885955512078,0.014401717111468315,0,0,0,
7900,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,2.758347511291504,0.33002611994743347,9.731057167053223,0.0017899094382300973,880.4942265419959,101.27900238399407,1.9614465562612864,0.21575592458248138,9.64072287052486,40.37377457700786,41.012508392333984,1.5731793458689602,0.014799767173826694,0,0,0,
8000,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.477781295776367,0.044386424124240875,5.645334720611572,0.004810381680727005,891.6723049589928,97.41066082618121,2.080982866543002,0.20967379212379456,5.536770310645252,14.866885347322283,23.414182662963867,1.534625860659609,0.014500436373054981,0,0,0,
8100,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,5.882338047027588,0.014621409587562084,6.4797043800354,0.0068240296095609665,902.7937202920002,99.34315513353461,2.0969832373060138,0.2009565681219101,16.665493131030136,11.048221010588632,126.88973999023438,1.2360340914647578,0.016221553087234497,0,0,0,
8200,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.574860095977783,0.02558746747672558,5.261935710906982,0.0027967335190624,913.9453811669955,104.51461889746226,1.9223182060123436,0.464599072933197,3.225246033171373,5.861613883593535,11.916123390197754,1.7757139270243196,0.01941702887415886,0,0,0,
8300,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.898548126220703,0.09060052037239075,7.0179009437561035,0.0006712159956805408,925.0570149169944,109.37755776113816,1.7725951161738536,0.44262248277664185,3.386145112835784,11.859364117005514,19.072973251342773,1.7372436968066602,0.017338603734970093,0,0,0,
8400,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.479217529296875,0.19086161255836487,8.483848571777344,0.0012305626878514886,936.2566527089948,102.5823942141305,1.7848957459394854,0.4249797463417053,12.580366964988723,54.55053343965861,41.868873596191406,1.5987223975125275,0.015444368124008179,0,0,0,
8500,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.656365394592285,0.03159268945455551,5.930202007293701,0.002349256072193384,947.3633068339986,100.90280419829509,1.8194744187688698,0.39127394556999207,11.895136069542112,10.035155125169279,46.907814025878906,1.6130055899554443,0.015567854046821594,0,0,0,
8600,muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,3.3861420154571533,0.15953002870082855,8.111479759216309,0.0004474773595575243,958.4917390420014,105.35153229911087,1.7089087133647345,0.36854276061058044,23.437099684641545,109.93024428666463,29.153799057006836,1.6025814675724013,0.015789279714226723,0,0,0,
