study_group,event,reference_step,current_step,reference_test_accuracy,arm,train_accuracy,heldout_accuracy,heldout_cross_entropy,heldout_minimum_margin,heldout_centered_logit_relative_error,head_change_norm,relative_head_change,source
fresh_interventions,seed3_adjacent,16307,16308,0.8954021702651304,random_correction_2,0.00835509138381201,0.00950889361226088,725.5170640663123,-1882.9066619873047,34.45962597234946,3.9004367364261276,4.146514380158476,work/basis_study/fresh_interventions/seed3_adjacent/seed3_adjacent/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_0,0.0650130548302872,0.05269045754558675,84.42063185648061,-277.19091796875,12.766993646759957,0.5249377696439044,0.5580559710631757,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_1,0.0433420365535248,0.03233023828168699,89.86077331498207,-305.20281982421875,12.325650695199238,0.5249377694056225,0.5580559708098608,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_2,0.040992167101827674,0.027072379460789796,84.11468210552344,-237.66046142578125,11.588307259489133,0.5249377698558317,0.5580559712884736,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_3,0.017754569190600523,0.014543013759928404,98.53978412974662,-272.5186767578125,12.395137330672501,0.5249377690606853,0.5580559704431616,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_4,0.010443864229765013,0.010515717641794384,110.230158384315,-359.35052490234375,12.770757105642208,0.5249377696192244,0.5580559710369388,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_5,0.0216710182767624,0.015661707126076743,102.88171674076827,-330.34808349609375,12.971071961747352,0.5249377693185627,0.5580559707173084,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_6,0.04699738903394256,0.039937353171495694,88.74218820949496,-290.057373046875,12.300681745035575,0.5249377693143352,0.5580559707128142,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_7,0.06370757180156658,0.05358541223850542,71.7292531295892,-235.26275634765625,10.87363489366224,0.5249377701630683,0.5580559716150936,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_8,0.08485639686684072,0.06521982324644815,69.57788824888317,-201.3975830078125,11.384929920900278,0.5249377697018419,0.5580559711247686,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_orthogonal_size_9,0.09138381201044386,0.06555543125629265,67.99474616471306,-243.959228515625,11.550542474337606,0.52493776932872,0.5580559707281065,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,opposite_orthogonal_correction,0.4759791122715405,0.38382369392549504,26.78355558400627,-228.66748046875,10.141134332663727,0.5249377717295519,0.5580559732804063,work/basis_study/fresh_interventions/seed3_first/random_specificity/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,original,0.643603133159269,0.5359659917216691,10.07797540122395,-102.33282470703125,5.140935898891124,0.0,0.0,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,old_head,0.4934725848563969,0.352835887683186,8.799141523730043,-51.851470947265625,3.3188012830557496,0.5241725901120858,0.5572425165332107,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,orthogonal,1.0,0.8833202819107283,0.4610348486786989,-21.85345458984375,0.8930849931045725,0.5249377698593665,0.5580559712922314,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,inverse_gl,1.0,0.9437297236827386,0.22091979594621416,-13.967788696289062,0.6849876705808217,8.807384665168273,9.36304050893793,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,backward_ols,1.0,0.9258306298243651,0.31918770247181033,-12.337738037109375,0.5041908584380407,7.957878316720084,8.459939003155297,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,old_head_norm_matched,0.4934725848563969,0.352835887683186,15.608216070017063,-93.78485107421875,6.042967500084792,0.42071982541166003,0.44726294104328235,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,healthy_logit_distillation,1.0,0.9258306298243651,0.31918770247181033,-12.337738037109375,0.5041908584380407,7.957878316720084,8.459939003155297,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_correction_0,0.015665796344647518,0.01532609911623224,1582.8555257318974,-4590.909912109375,192.64400002213227,8.80738466444721,9.363040508171375,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_correction_1,0.011227154046997388,0.008837677592571876,1727.878114678976,-5378.72412109375,191.56388356595997,8.807384661864406,9.363040505425623,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_first,15800,16308,0.9907148450609687,random_correction_2,0.008093994778067885,0.009620762948875714,1659.1680384788742,-4274.5943603515625,173.3033481971336,8.807384653653935,9.363040496697156,work/basis_study/fresh_interventions/seed3_first/seed3_first/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_0,0.0402088772845953,0.03725248909273968,90.29520108029091,-285.55877685546875,12.666775942030926,0.5291795003557154,0.5587825618024781,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_1,0.03603133159268929,0.03121154491553865,92.77842022923974,-272.79022216796875,11.243280589359507,0.5291795012630967,0.5587825627606195,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_2,0.06736292428198433,0.05145989484282358,74.775895443815,-193.64044189453125,10.820414319477887,0.5291795009945093,0.558782562477007,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_3,0.008616187989556136,0.00894954692918671,116.96042062214262,-268.39508056640625,11.753863082154092,0.5291795013618426,0.5587825628648895,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_4,0.05613577023498695,0.05269045754558675,77.66139214942369,-304.4464111328125,11.817552154737959,0.5291795003535396,0.5587825618001805,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_5,0.022193211488250653,0.01610918447253608,117.36521585015846,-341.8651123046875,13.424300603250444,0.5291795012764924,0.5587825627747647,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_6,0.07284595300261097,0.04642577469515606,75.0255340548069,-229.151611328125,11.804056236373247,0.5291795015250322,0.5587825630372082,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_7,0.05561357702349869,0.046537644031770894,88.06811068521036,-267.3668212890625,12.167830420403648,0.529179500898738,0.5587825623758782,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_8,0.045169712793733684,0.03557444904351717,84.92183026223564,-260.65386962890625,11.60788629106132,0.529179501181617,0.5587825626745818,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_orthogonal_size_9,0.08720626631853785,0.06410112988029981,63.908810140062236,-201.618896484375,10.829621489413574,0.529179501209742,0.5587825627042802,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,opposite_orthogonal_correction,0.26657963446475197,0.22261997986351942,44.57214408031,-249.859619140625,10.47643741840192,0.5291795009363758,0.5587825624156214,work/basis_study/fresh_interventions/seed3_peak/random_specificity/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,original,0.42637075718015666,0.32117686542118806,16.771977055995325,-117.5457763671875,5.2933259471393095,0.0,0.0,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,old_head,0.5997389033942558,0.43830406085691914,6.513685352282535,-49.95658874511719,3.0784429815248817,0.5290641754769638,0.5586607854843383,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,orthogonal,1.0,0.9303054032889585,0.26575880295986687,-18.8350830078125,0.8951939288057322,0.5291795011500657,0.5587825626412655,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,inverse_gl,1.0,0.961628817541112,0.15570058431973663,-12.597930908203125,0.6572793034450225,8.105911649715026,8.559367992009545,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,backward_ols,1.0,0.9467501957713391,0.23559007277783175,-11.258247375488281,0.4938286583489559,7.509980394167805,7.9300994859374025,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,old_head_norm_matched,0.5997389033942558,0.43830406085691914,11.57807073734461,-90.968994140625,5.665418497001709,0.42161257924332285,0.44519819259697396,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,healthy_logit_distillation,1.0,0.9467501957713391,0.23559007277783175,-11.258247375488281,0.4938286583489559,7.509980394167805,7.9300994859374025,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_correction_0,0.01671018276762402,0.01644479248238058,1368.1305221046373,-4079.280029296875,166.61809580011047,8.105911652608594,8.559367995064981,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_correction_1,0.010704960835509139,0.009173285602416377,1492.6865726776346,-4556.242919921875,164.48191894647158,8.105911654545082,8.559367997109801,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
fresh_interventions,seed3_peak,15800,16309,0.9907148450609687,random_correction_2,0.009138381201044387,0.010291978968564717,1401.8603175851383,-3565.6340942382812,149.1654517425827,8.105911649523913,8.55936799180774,work/basis_study/fresh_interventions/seed3_peak/seed3_peak/instant.json
